""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm015907"	2.74350786031197	1.47158389218053	105.442369817769	9.76983846555999e-25	9.22563205805948e-22	" CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU"	" CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU"	" GO:0005789 GO:0005789 GO:0005789"	" . . ."
"PladumEVm064753"	2.14104258185153	2.68035501886594	104.25776453949	1.77635520995115e-24	1.63326512317061e-21	" DERL1_PONAB"	" DERL1_PONAB"	" GO:0005789"	" KEGG:pon:100172781"
"PladumEVm018936"	4.2533737311585	0.788697568069775	103.876074587224	2.15374635174861e-24	1.9294806098396e-21	" ILEU_XENTR ILEU_XENTR"	" ILEU_XENTR SPI2_VACCW"	" GO:0005737 GO:0005737"	" KEGG:xtr:496899 KEGG:vg:3707572"
"PladumEVm015749"	1.82329797149509	2.61868731693996	102.026682839221	5.47789123503492e-24	4.78480104652213e-21	" FXL21_SHEEP FBX39_MOUSE FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP"	" FXL21_SHEEP FBX39_RAT FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP FXL21_SHEEP"	" GO:0005829 GO:0019005 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:oas:100169936 KEGG:rno:303287 KEGG:oas:100169936 KEGG:oas:100169936 KEGG:oas:100169936 KEGG:oas:100169936 KEGG:oas:100169936"
"PladumEVm048242"	4.29568313409861	0.484464797697848	101.125465158956	8.63377572096069e-24	7.35745097352794e-21	" PPBI1_RAT PPBI1_RAT"	" PPBI1_RAT PPBI1_RAT"	" GO:0031225 GO:0031225"	" . ."
"PladumEVm022636"	3.38469729828982	1.51632139058914	99.4808417912391	1.98070150584363e-23	1.64770785506358e-20	" PANK2_ORYSJ PANK2_ORYSJ PANK4_MACFA PANK2_ORYSJ PANK2_ORYSJ PANK2_ORYSJ PANK2_ORYSJ"	" PANK2_ORYSJ PANK2_ORYSJ PANK4_MACFA PANK2_ORYSJ PANK2_ORYSJ PANK2_ORYSJ PANK2_ORYSJ"	" GO:0005829 GO:0005829 GO:0005737 GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:osa:4347680 KEGG:osa:4347680 KEGG:mcf:101865764 KEGG:osa:4347680 KEGG:osa:4347680 KEGG:osa:4347680 KEGG:osa:4347680"
"PladumEVm031671"	2.89363715127201	1.37637126851316	99.1643935234783	2.32387876756309e-23	1.88823256418341e-20	" 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE"	" 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE 5NT3_DANRE"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:dre:321720 KEGG:dre:321720 KEGG:dre:321720 KEGG:dre:321720 KEGG:dre:321720 KEGG:dre:321720 KEGG:dre:321720"
"PladumEVm005823"	-2.23543533001202	3.071123022156	98.167016414479	3.84542055967118e-23	3.05352611214435e-20	" CA3A1_MOUSE . . . CA3A1_MOUSE CA3A1_MOUSE . CA3A1_MOUSE . CLA4A_MOUSE . CLA4A_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CLA4A_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE . CA3A1_MOUSE CLCA2_MOUSE CLA4A_MOUSE"	" CA3A1_MOUSE . . . CA3A1_MOUSE CA3A1_MOUSE . CA3A1_MOUSE . CLCA1_BOVIN . CLA4A_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE CLA4A_MOUSE CA3A1_MOUSE CA3A1_MOUSE CA3A1_MOUSE . CA3A1_MOUSE CLCA2_MOUSE CLA4A_MOUSE"	" GO:0005887 . . . GO:0005887 GO:0005887 . GO:0005887 . GO:0016324 . GO:0016324 GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0016324 GO:0005887 GO:0005887 GO:0005887 . GO:0005887 GO:0009925 GO:0016324"	" KEGG:mmu:12722 . . . KEGG:mmu:12722 KEGG:mmu:12722 . KEGG:mmu:12722 . KEGG:bta:784768 . . KEGG:mmu:12722 KEGG:mmu:12722 KEGG:mmu:12722 KEGG:mmu:12722 KEGG:mmu:12722 KEGG:mmu:12722 . KEGG:mmu:12722 KEGG:mmu:12722 KEGG:mmu:12722 . KEGG:mmu:12722 KEGG:mmu:229933 ."
"PladumEVm000424"	-1.73194779314823	4.84687871495436	96.7541789566343	7.8491750233243e-23	6.09427391422061e-20	" CENPE_HUMAN CENPE_HUMAN . . . CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN . . . . . . . . . . . . . . . . CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN . . . . . ."	" CENPE_HUMAN CENPE_HUMAN . . . CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN CENPE_HUMAN . . . . . . . . . . . . . . . . CENPE_MOUSE . CENPE_HUMAN CENPE_MOUSE CENPE_MOUSE CENPE_HUMAN . . . . . ."	" GO:0005694 GO:0005694 . . . GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 . . . . . . . . . . . . . . . . GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 . . . . . ."	" KEGG:hsa:1062 KEGG:hsa:1062 . . . KEGG:hsa:1062 KEGG:hsa:1062 KEGG:hsa:1062 KEGG:hsa:1062 KEGG:hsa:1062 . . . . . . . . . . . . . . . . KEGG:mmu:229841 KEGG:hsa:1062 KEGG:hsa:1062 KEGG:mmu:229841 KEGG:mmu:229841 KEGG:hsa:1062 . . . . . ."
"PladumEVm032615"	2.52686025087363	3.43073478810257	96.4251761394553	9.26810904650409e-23	7.03953178208275e-20	" FAXC_XENTR FAXC_XENTR FAXC_XENTR"	" FAXC_XENTR FAXC_XENTR FAXC_XENTR"	" GO:0005737 GO:0005737 GO:0005737"	" . . ."
"PladumEVm040119"	1.65619687504298	4.80182250051571	94.1177613722438	2.97299567416287e-22	2.21007437999099e-19	" BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN"	" BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN BAP31_HUMAN"	" GO:0030136 GO:0030136 GO:0030136 GO:0030136 GO:0030136"	" KEGG:hsa:10134 KEGG:hsa:10134 KEGG:hsa:10134 KEGG:hsa:10134 KEGG:hsa:10134"
"PladumEVm070914"	4.02161158657548	2.54112273159591	93.5829568375674	3.895273474184e-22	2.83535333155239e-19	" VKT1_ANTEL"	" VKT1_ANTEL"	" GO:0005576"	" ."
"PladumEVm015569"	2.53504852313131	7.01626133065841	92.8538773606896	5.63014117478692e-22	4.01452045930368e-19	" SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_HUMAN SQSTM_RAT SQSTM_RAT"	" SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT SQSTM_RAT"	" GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235 GO:0016235"	" KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894 KEGG:rno:113894"
"PladumEVm015182"	1.92980485096124	6.89704089097462	90.8174677587399	1.57556293334533e-21	1.10097186656305e-18	" CP3AB_MOUSE CP3A2_RAT CP3AE_CAVPO CP341_MOUSE CP3A2_RAT THAS_PIG CP341_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP3A1_RAT CP341_MOUSE CP3A9_RAT CP3AB_MOUSE CP3A9_RAT CP3A1_RAT CP3AB_MOUSE CP3A2_RAT CP341_MOUSE CP3A9_RAT CP3A2_RAT CP3AE_CAVPO CP3A2_RAT CP3A2_RAT CP3AC_CANLF CP3AG_MOUSE CP3A9_RAT CP3AG_MOUSE CP3A2_RAT CP3A6_RABIT CP3A9_RAT CP4FC_HUMAN CP3AB_MOUSE CP341_MOUSE CP3AG_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP3AB_MOUSE CP3A2_RAT CP341_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP341_MOUSE CP3AB_MOUSE CP341_MOUSE CP3A2_RAT CP3A2_RAT CP3A2_RAT CP341_MOUSE CP3A2_RAT CP3A2_RAT CP3A2_RAT CP3AB_MOUSE CP3AB_MOUSE CP3A2_RAT CP341_MOUSE CP341_MOUSE CP3A2_RAT CP341_MOUSE CP3A2_RAT CP3AB_MOUSE CP3A9_RAT CP3A2_RAT CP341_MOUSE CP3AV_MESAU"	" CP3AB_MOUSE CP3A2_RAT CP3AE_CAVPO CP3AB_MOUSE CP3A2_RAT THAS_PIG CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP341_MOUSE CP3A9_RAT CP341_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3A9_RAT CP3AB_MOUSE CP3A2_RAT CP341_MOUSE CP3AB_MOUSE CP3A2_RAT CP3AT_PIG CP3A2_RAT CP3A6_RABIT CP3AC_CANLF CP3AG_MOUSE CP3A9_RAT CP3AG_MOUSE CP3AO_SHEEP CP3AO_SHEEP CP3AO_SHEEP CP4FC_HUMAN CP3AB_MOUSE CP3A2_RAT CP3AG_MOUSE CP3A2_RAT CP3A2_RAT CP3A2_RAT CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP341_MOUSE CP3A2_RAT CP3A2_RAT CP341_MOUSE CP341_MOUSE CP3AB_MOUSE CP3A9_RAT CP3A2_RAT CP3A2_RAT CP3A2_RAT CP341_MOUSE CP3A6_RABIT CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3A2_RAT CP3AB_MOUSE CP3AB_MOUSE CP3A2_RAT CP3AB_MOUSE CP3AP_MOUSE CP3AB_MOUSE CP3AB_MOUSE CP3A2_RAT CP3AB_MOUSE CP3A2_RAT"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0016324 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" KEGG:mmu:13112 KEGG:rno:266682 . KEGG:mmu:13112 KEGG:rno:266682 KEGG:ssc:397112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:100041375 . KEGG:mmu:100041375 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 . KEGG:mmu:13112 KEGG:rno:266682 KEGG:mmu:100041375 KEGG:mmu:13112 KEGG:rno:266682 KEGG:ssc:403324 KEGG:rno:266682 KEGG:ocu:100328954 KEGG:cfa:415129 KEGG:mmu:13114 . KEGG:mmu:13114 KEGG:oas:100170111 KEGG:oas:100170111 KEGG:oas:100170111 KEGG:hsa:66002 KEGG:mmu:13112 KEGG:rno:266682 KEGG:mmu:13114 KEGG:rno:266682 KEGG:rno:266682 KEGG:rno:266682 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:100041375 KEGG:rno:266682 KEGG:rno:266682 KEGG:mmu:100041375 KEGG:mmu:100041375 KEGG:mmu:13112 KEGG:mmu:100041375 KEGG:rno:266682 KEGG:rno:266682 KEGG:rno:266682 KEGG:mmu:100041375 KEGG:ocu:100328954 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:rno:266682 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:rno:266682 KEGG:mmu:13112 KEGG:mmu:56388 KEGG:mmu:13112 KEGG:mmu:13112 KEGG:rno:266682 KEGG:mmu:13112 KEGG:rno:266682"
"PladumEVm096958"	8.90322613845032	-0.288553010512164	88.3328701827395	5.53165678547806e-21	3.78961875348663e-18	" SIMC1_MOUSE"	" SIMC1_MOUSE"	" GO:0005737"	" KEGG:mmu:319719"
"PladumEVm092610"	3.16869880543672	1.21235075584232	88.2213135706641	5.85258805067884e-21	3.93237642120516e-18	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm021059"	3.23967076872766	0.731234248504957	87.5427216786647	8.24789071033538e-21	5.4372274250643e-18	" 1A1L1_BOVIN 1A1L1_BOVIN 1A1L1_TAKRU 1A1L1_BOVIN 1A1L1_BOVIN"	" 1A1L1_BOVIN 1A1L1_BOVIN 1A1L1_BOVIN 1A1L1_BOVIN 1A1L1_BOVIN"	" GO:0003824 GO:0003824 GO:0003824 GO:0003824 GO:0003824"	" KEGG:bta:505649 KEGG:bta:505649 KEGG:bta:505649 KEGG:bta:505649 KEGG:bta:505649"
"PladumEVm092515"	3.13854970023168	1.48599677500152	87.1387658042537	1.01168040717367e-20	6.54575958263717e-18	" ."	" ."	" ."	" ."
"PladumEVm038564"	2.40812170431896	4.15673272656897	85.9776541399456	1.81980444332008e-20	1.15603904445746e-17	" HYOU1_HUMAN"	" HYOU1_HUMAN"	" GO:0071682"	" KEGG:hsa:10525"
"PladumEVm040446"	-2.87347551199076	1.30671536385986	85.9350127028485	1.85947156911193e-20	1.1601442348786e-17	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm020236"	2.11054098005804	2.39070411433733	85.6975125154967	2.09676502755284e-20	1.28524339118717e-17	" TLR4_PANPA TLR4_PANPA TLR4_PANPA SLIT_DROME SLIT_DROME SLIT_DROME TLR4_HUMAN TLR4_PANPA SLIT_DROME TLR4_HUMAN TLR4_HUMAN"	" LGR5_BOVIN LGR5_BOVIN LGR5_BOVIN SLIT_DROME SLIT_DROME SLIT_DROME LGR5_BOVIN LGR5_BOVIN SLIT_DROME LGR5_BOVIN LGR5_BOVIN"	" GO:0005769 GO:0005769 GO:0005769 GO:0030424 GO:0030424 GO:0030424 GO:0009986 GO:0005769 GO:0030424 GO:0009986 GO:0009986"	" . . . KEGG:dme:Dmel_CG43758 KEGG:dme:Dmel_CG43758 KEGG:dme:Dmel_CG43758 KEGG:hsa:7099 . KEGG:dme:Dmel_CG43758 KEGG:hsa:7099 KEGG:hsa:7099"
"PladumEVm015580"	3.85523397321664	5.68046181620853	85.3310575708482	2.5236806517367e-20	1.52025652225911e-17	" . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . PKG1_ADECR . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . KEGG:vg:1488950 . . . . . . . . . . . . . . . . . . . . . . . . . ."
"PladumEVm028943"	2.44159184679556	2.74524717672066	84.4585374414048	3.92357354615163e-20	2.32348705303376e-17	" CPNA2_CAEEL CPNA2_CAEEL"	" CPNA2_CAEEL CPNA2_CAEEL"	" . ."	" KEGG:cel:CELE_B0228.4 KEGG:cel:CELE_B0228.4"
"PladumEVm098962"	-1.83788168443283	3.35757420152536	84.231093939967	4.4019282304953e-20	2.56331617408792e-17	" ."	" ."	" ."	" ."
"PladumEVm010603"	2.37803302058316	2.03093023675434	83.4233906932824	6.62336382557512e-20	3.79366735576671e-17	" RN216_MOUSE"	" RN216_MOUSE"	" GO:0005829"	" KEGG:mmu:108086"
"PladumEVm021990"	-2.24565498503866	6.52732409394301	83.3065456206507	7.02665537087598e-20	3.9597469677909e-17	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."
"PladumEVm005535"	1.67952347930262	4.12843172122179	83.2447974727415	7.24960681282129e-20	4.02053987989148e-17	" DEAHB_ARATH DEAHC_ARATH DEAHB_ARATH DEAHC_ARATH DEAHC_ARATH . DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHC_ARATH DEAHC_ARATH . . DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHC_ARATH DEAHB_ARATH DEAHB_ARATH . . ."	" DEAHB_ARATH DEAHC_ARATH DEAHB_ARATH DEAHB_ARATH DEAHC_ARATH . DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHC_ARATH DEAHB_ARATH . . DEAHB_ARATH DEAHB_ARATH DEAHB_ARATH DEAHC_ARATH DEAHB_ARATH DEAHB_ARATH . . ."	" GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 . GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 . . GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 GO:0009507 . . ."	" KEGG:ath:AT4G01020 KEGG:ath:AT5G10370 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT5G10370 . KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT5G10370 KEGG:ath:AT4G01020 . . KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 KEGG:ath:AT5G10370 KEGG:ath:AT4G01020 KEGG:ath:AT4G01020 . . ."
"PladumEVm019309"	1.96125078879052	3.75135549620092	83.1297370816186	7.68410029593104e-20	4.19491844124273e-17	" VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI VWKA_DICDI YR811_MIMIV VWKA_DICDI"	" YR811_MIMIV . YR811_MIMIV YR811_MIMIV YR811_MIMIV YR811_MIMIV YR811_MIMIV VWKA_DICDI YR811_MIMIV VWKA_DICDI YR811_MIMIV YR811_MIMIV VWKA_DICDI VWKA_DICDI"	" GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0031164 GO:0046872 GO:0031164"	" KEGG:vg:9925474 KEGG:ddi:DDB_G0268144 KEGG:vg:9925474 KEGG:vg:9925474 KEGG:vg:9925474 KEGG:vg:9925474 KEGG:vg:9925474 KEGG:ddi:DDB_G0268144 KEGG:vg:9925474 KEGG:ddi:DDB_G0268144 KEGG:vg:9925474 KEGG:vg:9925474 KEGG:ddi:DDB_G0268144 KEGG:ddi:DDB_G0268144"
"PladumEVm070260"	-1.58720176480445	3.08078636222466	83.0543772910921	7.98269723446338e-20	4.29088397961409e-17	" . ."	" . ."	" . ."	" . ."
"PladumEVm032627"	2.57275203467744	3.51673009326251	82.7096256189016	9.50373201233555e-20	5.03107413301503e-17	" FAXC_XENTR FAXC_XENTR"	" FAXC_XENTR FAXC_XENTR"	" GO:0005737 GO:0005737"	" . ."
"PladumEVm030894"	-2.59782164097645	4.53518794112172	82.6613882785459	9.73851131499251e-20	5.07841562439587e-17	" ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE ANO39_PATPE"	" MP62_LYTPI ANO39_PATPE ANO39_PATPE MP62_LYTPI ANO39_PATPE ANO39_PATPE MP62_LYTPI MP62_LYTPI MP62_LYTPI ANO39_PATPE ANO39_PATPE MP62_LYTPI"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" . . . . . . . . . . . ."
"PladumEVm027005"	2.60896333790475	1.96017617869838	81.2557144998487	1.98321296600333e-19	1.01899232087045e-16	" IMT1_SCHPO IMT1_SCHPO IMT1_SCHPO"	" IMT1_SCHPO IMT1_SCHPO IMT1_SCHPO"	" GO:0033106 GO:0033106 GO:0033106"	" . . ."
"PladumEVm027848"	2.00051182259116	3.1836281672419	80.7646923066148	2.54260560354799e-19	1.28747966930961e-16	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . ."
"PladumEVm030230"	2.05990192684654	4.35274184338943	79.9622457381258	3.8163259106064e-19	1.90483729986681e-16	" SDCB1_HUMAN SDCB1_HUMAN SDCB1_HUMAN SDCB1_HUMAN SDCB1_HUMAN"	" SDCB1_MOUSE PHAR2_HUMAN SDCB1_MOUSE SDCB1_MOUSE SDCB1_MOUSE"	" GO:0005912 GO:0005912 GO:0005912 GO:0005912 GO:0005912"	" KEGG:mmu:53378 KEGG:hsa:9749 KEGG:mmu:53378 KEGG:mmu:53378 KEGG:mmu:53378"
"PladumEVm097343"	-2.45430518829714	3.39129920427296	79.6251827730486	4.52619592255579e-19	2.22733463856587e-16	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."
"PladumEVm024482"	2.08990120324493	3.16067695204977	79.1554505081538	5.74101556563789e-19	2.78590753955309e-16	" SARAF_XENTR SARAF_XENTR SARAF_XENTR SARAF_XENTR SARAF_XENTR"	" SARAF_XENLA SARAF_XENLA SARAF_XENLA SARAF_XENLA SARAF_XENLA"	" GO:0140268 GO:0140268 GO:0140268 GO:0140268 GO:0140268"	" KEGG:xla:779232 KEGG:xla:779232 KEGG:xla:779232 KEGG:xla:779232 KEGG:xla:779232"
"PladumEVm046877"	2.92939946113614	4.9657295048376	78.9968716951135	6.22083620035203e-19	2.97739446580958e-16	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm000512"	1.67712734199256	5.03521812011255	78.275445500029	8.96290779317603e-19	4.2318248025105e-16	" DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA LDTI_HIRME DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA ISK5_HUMAN ISK5_HUMAN DPGN_DIPMA DPGN_DIPMA ISK5_HUMAN ISK5_HUMAN DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA"	" DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA LDTI_HIRME DPGN_DIPMA LDTI_HIRME DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA ISK5_HUMAN ISK5_HUMAN DPGN_DIPMA ISK5_HUMAN ISK5_HUMAN ISK5_HUMAN DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA . DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA IPSG_CANLF DPGN_DIPMA DPGN_DIPMA ISK1_BOVIN DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA DPGN_DIPMA"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0004867 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005938 GO:0005938 GO:0005576 GO:0005576 GO:0005938 GO:0005938 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" . . . . . . . . . . . . KEGG:hsa:11005 KEGG:hsa:11005 . KEGG:hsa:11005 KEGG:hsa:11005 KEGG:hsa:11005 . . . . . . . . . . . . . . . . . . KEGG:bta:574092 . . . . . . ."
"PladumEVm103572"	8.88637484667849	-0.391123407138087	78.1919211167975	9.35001419754515e-19	4.3557352806404e-16	" ."	" ."	" ."	" ."
"PladumEVm020011"	2.51072032326331	3.61351187298349	77.9502088305297	1.05670926074427e-18	4.85794274488738e-16	" YR811_MIMIV YR811_MIMIV"	" YR811_MIMIV YR811_MIMIV"	" GO:0046872 GO:0046872"	" KEGG:vg:9925474 KEGG:vg:9925474"
"PladumEVm068229"	4.03483429509932	0.896234946751831	77.4893861192102	1.33437606297694e-18	6.054774709656e-16	" MGST1_HUMAN MGST1_HUMAN MGST1_BOVIN"	" MGST1_HUMAN MGST1_HUMAN MGST1_BOVIN"	" GO:0045177 GO:0045177 GO:0005783"	" KEGG:hsa:4257 KEGG:hsa:4257 KEGG:bta:493719"
"PladumEVm057844"	-2.07745033383405	1.83646313755515	76.9873912554641	1.72052889101209e-18	7.70686652859891e-16	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm019194"	2.54460116753341	3.77486540606978	76.3256438255917	2.40539923649879e-18	1.06382587245609e-15	" . . . . . . . ."	" CO1A2_BOVIN CO1A2_BOVIN . CO1A2_BOVIN CO1A2_BOVIN . CO1A2_BOVIN CO1A2_BOVIN"	" . . . . . . . ."	" KEGG:bta:282188 KEGG:bta:282188 . KEGG:bta:282188 KEGG:bta:282188 . KEGG:bta:282188 KEGG:bta:282188"
"PladumEVm041437"	-3.42255529087966	8.11606693491341	76.1805319211187	2.58881410957209e-18	1.12681726564902e-15	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
